"Id","Sales"
861,7776
862,6423
863,9599
864,9236
865,6796
866,5881
867,7583
868,10099
869,7485
870,8977
871,6377
872,5181
873,6319
874,10589
875,12171
876,10741
877,8383
878,4551
879,6300
880,5614
881,8467
882,11007
883,11512
884,6837
885,5729
886,4789
887,5673
888,11403
889,6960
890,5341
891,5216
892,8051
893,4099
894,8451
895,4946
896,7522
897,6689
898,7353
899,8645
900,7441
901,6078
902,7668
903,8667
904,11569
905,6642
906,10208
907,8884
908,9962
909,7258
910,9977
911,5366
912,5147
913,6804
914,7179
915,10562
916,7865
917,6674
918,8388
919,6999
920,10075
921,3971
922,15367
923,5021
924,6658
925,9216
926,5813
927,7236
928,5952
929,8731
930,5795
931,6668
932,8547
933,9383
934,8787
935,6439
936,8392
937,13273
938,7723
939,6045
940,7559
941,6949
942,6441
943,7719
944,4043
945,9868
946,6802
947,7697
948,9601
949,4600
950,6426
951,5454
952,9433
953,8866
954,5858
955,5759
956,7141
957,6606
958,7074
959,8031
960,6210
961,8425
962,6380
963,4952
964,7100
965,7632
966,9101
967,8597
968,8490
969,5675
970,10089
971,7019
972,7386
973,9569
974,5891
975,11648
976,8842
977,8563
978,5926
979,8127
980,8089
981,7309
982,4288
983,5876
984,9343
985,6704
986,4545
987,8308
988,7407
989,5924
990,7753
991,5825
992,8268
993,8774
994,7358
995,6256
996,5156
997,7534
998,4182
999,7140
1000,6805
1001,9359
1002,8175
1003,7253
1004,13896
1005,7272
1006,6275
1007,11287
1008,8646
1009,9238
1010,8930
1011,5721
1012,6717
1013,6466
1014,7573
1015,13777
1016,7277
1017,3679
1018,6494
1019,9220
1020,9689
1021,6496
1022,6984
1023,5873
1024,5635
1025,3251
1026,5513
1027,7003
1028,8209
1029,7495
1030,6893
1031,8587
1032,10081
1033,9066
1034,5730
1035,10569
1036,12392
1037,5959
1038,8189
1039,5681
1040,7404
1041,4258
1042,9084
1043,5896
1044,11039
1045,8678
1046,9700
1047,8325
1048,6142
1049,9930
1050,20846
1051,12456
1052,6559
1053,3354
1054,7179
1055,10452
1056,5706
1057,12997
1058,21041
1059,4519
1060,6345
1061,8997
1062,5646
1063,10161
1064,7127
1065,7957
1066,5752
1067,7278
1068,6803
1069,8970
1070,10707
1071,6912
1072,6205
1073,7532
1074,6495
1075,5797
1076,8219
1077,6190
1078,6210
1079,8774
1080,7170
1081,7404
1082,8634
1083,8582
1084,8685
1085,8740
1086,8127
1087,6618
1088,4426
1089,7537
1090,7121
1091,6581
1092,5261
1093,8891
1094,8132
1095,10752
1096,7736
1097,5901
1098,5417
1099,4821
1100,10925
1101,5447
1102,8491
1103,17521
1104,8059
1105,6660
1106,5982
1107,5571
1108,7735
1109,4124
1110,6848
1111,11438
1112,5055
1113,17728
1114,16949
1115,5614
1116,8150
1117,6042
1118,8438
1119,6366
1120,12415
1121,7368
1122,10734
1123,4926
1124,8585
1125,5364
1126,8729
1127,7951
1128,6606
1129,7447
1130,6916
1131,8203
1132,10293
1133,6837
1134,10716
1135,7078
1136,10191
1137,6066
1138,6741
1139,6759
1140,12302
1141,7079
1142,7460
1143,7921
1144,10047
1145,4999
1146,9088
1147,7987
1148,4961
1149,17779
1150,18463
1151,8882
1152,7719
1153,11293
1154,11196
1155,13389
1156,5574
1157,8426
1158,6131
1159,9827
1160,4386
1161,7225
1162,6270
1163,6436
1164,8514
1165,6529
1166,5054
1167,8156
1168,4569
1169,5885
1170,6545
1171,7943
1172,10381
1173,8362
1174,7899
1175,6684
1176,7210
1177,12930
1178,7855
1179,6458
1180,5146
1181,10021
1182,4859
1183,7728
1184,3780
1185,6015
1186,8386
1187,6719
1188,5628
1189,9136
1190,10636
1191,14110
1192,7640
1193,10039
1194,3579
1195,6215
1196,6657
1197,5435
1198,9298
1199,5462
1200,5463
1201,9513
1202,12544
1203,9173
1204,5756
1205,5888
1206,13082
1207,9369
1208,7062
1209,5564
1210,8539
1211,11053
1212,4846
1213,6833
1214,8815
1215,10218
1216,15109
1217,6728
1218,13332
1219,8116
1220,6254
1221,4225
1222,6900
1223,6279
1224,6107
1225,7585
1226,5442
1227,4667
1228,8089
1229,4264
1230,7942
1231,7458
1232,9219
1233,9039
1234,6428
1235,9819
1236,7158
1237,6647
1238,6084
1239,6459
1240,11167
1241,7787
1242,5301
1243,8191
1244,8194
1245,8043
1246,6818
1247,9293
1248,6432
1249,6578
1250,6512
1251,9571
1252,6722
1253,7498
1254,6509
1255,6143
1256,4669
1257,5530
1258,7752
1259,10174
1260,10694
1261,11741
1262,8299
1263,7557
1264,6021
1265,10771
1266,12182
1267,9179
1268,9545
1269,8685
1270,6560
1271,3988
1272,11800
1273,7915
1274,7606
1275,6694
1276,3485
1277,13212
1278,6585
1279,5430
1280,5538
1281,5605
1282,7675
1283,9692
1284,7657
1285,6519
1286,5567
1287,5163
1288,4046
1289,8111
1290,18810
1291,5207
1292,6114
1293,7687
1294,6498
1295,5807
1296,5603
1297,5056
1298,7453
1299,7356
1300,4407
1301,10831
1302,6614
1303,5951
1304,12571
1305,8742
1306,11037
1307,6708
1308,7106
1309,5831
1310,5980
1311,18540
1312,11017
1313,7055
1314,6459
1315,4901
1316,6363
1317,4313
1318,10959
1319,6042
1320,5865
1321,8824
1322,4496
1323,6772
1324,8440
1325,7924
1326,7062
1327,4961
1328,6597
1329,6953
1330,10895
1331,9247
1332,8225
1333,5278
1334,8934
1335,6925
1336,0
1337,7315
1338,6908
1339,6779
1340,7705
1341,6788
1342,6486
1343,6275
1344,8246
1345,6441
1346,6208
1347,9803
1348,6268
1349,4834
1350,12830
1351,6222
1352,4024
1353,8642
1354,8441
1355,12690
1356,5551
1357,6555
1358,6430
1359,7752
1360,6504
1361,9683
1362,3831
1363,6738
1364,6064
1365,6528
1366,6027
1367,8166
1368,9012
1369,6360
1370,9192
1371,7907
1372,9842
1373,5590
1374,7557
1375,7563
1376,10090
1377,9011
1378,3900
1379,9680
1380,7937
1381,7931
1382,6005
1383,4804
1384,8648
1385,6270
1386,9826
1387,7712
1388,6170
1389,7751
1390,7085
1391,7470
1392,8850
1393,7701
1394,10730
1395,11368
1396,8715
1397,5385
1398,5394
1399,4660
1400,0
1401,9413
1402,6567
1403,9505
1404,4656
1405,5466
1406,6310
1407,11512
1408,6128
1409,5546
1410,6514
1411,8241
1412,5540
1413,9004
1414,8072
1415,8538
1416,9025
1417,6984
1418,6504
1419,5268
1420,5810
1421,11754
1422,10725
1423,9262
1424,14269
1425,5695
1426,5461
1427,6825
1428,8267
1429,11371
1430,8421
1431,9083
1432,8765
1433,7957
1434,7315
1435,5789
1436,5269
1437,5468
1438,4162
1439,6279
1440,8659
1441,16762
1442,7994
1443,5985
1444,8998
1445,4981
1446,6668
1447,4594
1448,9037
1449,7293
1450,7424
1451,15913
1452,13615
1453,5708
1454,7999
1455,4443
1456,6006
1457,6015
1458,8345
1459,5152
1460,5166
1461,6775
1462,5819
1463,7576
1464,8176
1465,3857
1466,7712
1467,9912
1468,8159
1469,5987
1470,5708
1471,8855
1472,5430
1473,10092
1474,5329
1475,6278
1476,8117
1477,6559
1478,5233
1479,6605
1480,8263
1481,10248
1482,11869
1483,6581
1484,4334
1485,6582
1486,6568
1487,5234
1488,6983
1489,6942
1490,11997
1491,8865
1492,7017
1493,9317
1494,5322
1495,9604
1496,6506
1497,15754
1498,7812
1499,6123
1500,6176
1501,4319
1502,7571
1503,22190
1504,5183
1505,5022
1506,10069
1507,7136
1508,8517
1509,9502
1510,6002
1511,5139
1512,4614
1513,11013
1514,7665
1515,8465
1516,8909
1517,5660
1518,9235
1519,6602
1520,4617
1521,9178
1522,9964
1523,5525
1524,7951
1525,7696
1526,5437
1527,9474
1528,7149
1529,7667
1530,4677
1531,5752
1532,8508
1533,0
1534,8886
1535,5253
1536,6439
1537,4425
1538,6531
1539,6639
1540,7584
1541,7547
1542,9977
1543,6725
1544,8659
1545,7559
1546,10859
1547,10366
1548,7964
1549,3282
1550,6559
1551,7792
1552,4209
1553,12412
1554,6159
1555,7825
1556,12102
1557,7035
1558,4746
1559,12140
1560,11595
1561,6496
1562,10528
1563,11011
1564,5468
1565,6417
1566,7231
1567,7247
1568,6526
1569,8188
1570,4845
1571,7229
1572,7512
1573,7614
1574,9029
1575,6526
1576,7523
1577,4846
1578,8594
1579,7367
1580,6733
1581,6895
1582,8079
1583,10155
1584,6722
1585,5824
1586,6906
1587,7868
1588,8561
1589,4669
1590,5115
1591,9025
1592,8298
1593,7188
1594,7835
1595,5920
1596,8115
1597,5242
1598,3598
1599,7891
1600,6312
1601,7272
1602,10086
1603,10755
1604,5020
1605,8388
1606,4899
1607,3234
1608,7453
1609,13656
1610,7823
1611,8423
1612,4878
1613,7118
1614,9866
1615,6826
1616,9273
1617,6396
1618,5151
1619,5989
1620,5895
1621,6013
1622,5404
1623,5410
1624,4680
1625,7888
1626,7142
1627,6691
1628,6617
1629,8174
1630,7145
1631,5223
1632,10786
1633,7755
1634,5517
1635,4013
1636,10608
1637,7235
1638,7352
1639,8880
1640,9327
1641,8004
1642,6637
1643,8109
1644,9882
1645,15524
1646,5138
1647,5448
1648,5277
1649,6853
1650,5754
1651,10228
1652,9300
1653,6934
1654,4102
1655,6357
1656,10264
1657,5178
1658,7580
1659,4291
1660,7633
1661,9999
1662,7895
1663,10235
1664,7062
1665,4357
1666,6315
1667,8222
1668,10134
1669,8159
1670,8903
1671,7150
1672,4906
1673,11088
1674,4805
1675,9573
1676,6988
1677,4950
1678,7812
1679,7040
1680,8031
1681,11649
1682,4716
1683,4482
1684,9839
1685,9148
1686,11095
1687,6463
1688,6641
1689,7021
1690,8086
1691,5381
1692,10620
1693,10049
1694,12501
1695,5188
1696,6175
1697,0
1698,9310
1699,5280
1700,11589
1701,7470
1702,6133
1703,5275
1704,5662
1705,5536
1706,8103
1707,4407
1708,4907
1709,9459
1710,7955
1711,25840
1712,7661
1713,5042
1714,8864
1715,12342
1716,8845
1717,8751
1718,7491
1719,9319
1720,9336
1721,6422
1722,6509
1723,7857
1724,9986
1725,8545
1726,10884
1727,7948
1728,5761
1729,7596
1730,11998
1731,12233
1732,13482
1733,8504
1734,5691
1735,6316
1736,5679
1737,9447
1738,13423
1739,10846
1740,7336
1741,6295
1742,5387
1743,6055
1744,11118
1745,7600
1746,5812
1747,6385
1748,8607
1749,3903
1750,9694
1751,5321
1752,7847
1753,9429
1754,6443
1755,8769
1756,8489
1757,6397
1758,8676
1759,8287
1760,13431
1761,7145
1762,11285
1763,9346
1764,10869
1765,8317
1766,11661
1767,6659
1768,6746
1769,7084
1770,6367
1771,10731
1772,9524
1773,7839
1774,9331
1775,8959
1776,12176
1777,4380
1778,15281
1779,5585
1780,7632
1781,9863
1782,6485
1783,7785
1784,7467
1785,8929
1786,6546
1787,7097
1788,9081
1789,9399
1790,8761
1791,6288
1792,9037
1793,13684
1794,7739
1795,5989
1796,7797
1797,6847
1798,6516
1799,9867
1800,4435
1801,10844
1802,7213
1803,9050
1804,9767
1805,5197
1806,7074
1807,7176
1808,10262
1809,10171
1810,6268
1811,6503
1812,8981
1813,7764
1814,7255
1815,9706
1816,7691
1817,8977
1818,7323
1819,5476
1820,8625
1821,8370
1822,10194
1823,9771
1824,9779
1825,8070
1826,10785
1827,7767
1828,8340
1829,10025
1830,7978
1831,12838
1832,9732
1833,10109
1834,6186
1835,8086
1836,9424
1837,8882
1838,4748
1839,5820
1840,10258
1841,7543
1842,5039
1843,9625
1844,8546
1845,6393
1846,7545
1847,6106
1848,8735
1849,9208
1850,8885
1851,6862
1852,6228
1853,7952
1854,5057
1855,8309
1856,7631
1857,10062
1858,10136
1859,7938
1860,15136
1861,7871
1862,5387
1863,11680
1864,8482
1865,10245
1866,8451
1867,5569
1868,7348
1869,7034
1870,8687
1871,14549
1872,7521
1873,3634
1874,6345
1875,9878
1876,10779
1877,8224
1878,8090
1879,6078
1880,6988
1881,4101
1882,6792
1883,7162
1884,8312
1885,8338
1886,7037
1887,9006
1888,10745
1889,8649
1890,5943
1891,11892
1892,12347
1893,7428
1894,8600
1895,6457
1896,6953
1897,4926
1898,10454
1899,7002
1900,10381
1901,9651
1902,10718
1903,9139
1904,6539
1905,11753
1906,21273
1907,12676
1908,7534
1909,3757
1910,7969
1911,10559
1912,6963
1913,12503
1914,21554
1915,5274
1916,6667
1917,10145
1918,6013
1919,9970
1920,8156
1921,9292
1922,5930
1923,8432
1924,8235
1925,8308
1926,15183
1927,7779
1928,6593
1929,8774
1930,7758
1931,6010
1932,9347
1933,6427
1934,6518
1935,9235
1936,8410
1937,7747
1938,9059
1939,9895
1940,10147
1941,9281
1942,9202
1943,6176
1944,4384
1945,7827
1946,7511
1947,7604
1948,6193
1949,10894
1950,8516
1951,11358
1952,8926
1953,7297
1954,6198
1955,5273
1956,12000
1957,6854
1958,8814
1959,18734
1960,8995
1961,7217
1962,6228
1963,5736
1964,8260
1965,4649
1966,6708
1967,12932
1968,5108
1969,19259
1970,17886
1971,5836
1972,8460
1973,7056
1974,8507
1975,7128
1976,13855
1977,9264
1978,12656
1979,5528
1980,8954
1981,6036
1982,10820
1983,8731
1984,7222
1985,7362
1986,7050
1987,10033
1988,10240
1989,7215
1990,11239
1991,6505
1992,11703
1993,7019
1994,7191
1995,7015
1996,12868
1997,7269
1998,9819
1999,8826
2000,10388
2001,4863
2002,10000
2003,8469
2004,5277
2005,17790
2006,19209
2007,9096
2008,8518
2009,13100
2010,12506
2011,14582
2012,6405
2013,8681
2014,7192
2015,10603
2016,4861
2017,7813
2018,6597
2019,7995
2020,9300
2021,6700
2022,6433
2023,8260
2024,4677
2025,6329
2026,8172
2027,8420
2028,11327
2029,11699
2030,9366
2031,7109
2032,7348
2033,13684
2034,8808
2035,6506
2036,6268
2037,11510
2038,5581
2039,7247
2040,3624
2041,6845
2042,9562
2043,7827
2044,5803
2045,9432
2046,10686
2047,14009
2048,8290
2049,10558
2050,3980
2051,6954
2052,6888
2053,5831
2054,9959
2055,6150
2056,6507
2057,9693
2058,13103
2059,10311
2060,6860
2061,6737
2062,13148
2063,9293
2064,6831
2065,6609
2066,9299
2067,12566
2068,6065
2069,7367
2070,9928
2071,8841
2072,16358
2073,7375
2074,15098
2075,8333
2076,6478
2077,4511
2078,8226
2079,7470
2080,7682
2081,7320
2082,6255
2083,4839
2084,8785
2085,4779
2086,9263
2087,9110
2088,10246
2089,10853
2090,7196
2091,11683
2092,8072
2093,6335
2094,7344
2095,6379
2096,11761
2097,8024
2098,6090
2099,8615
2100,9726
2101,8406
2102,8180
2103,9197
2104,6508
2105,6433
2106,8085
2107,9793
2108,7871
2109,8467
2110,7719
2111,6730
2112,5339
2113,6220
2114,10418
2115,10281
2116,13029
2117,12136
2118,9888
2119,7857
2120,6183
2121,11738
2122,13022
2123,10562
2124,10822
2125,11024
2126,7842
2127,5303
2128,13067
2129,10056
2130,8500
2131,7908
2132,3726
2133,13567
2134,6655
2135,6333
2136,5347
2137,6217
2138,8729
2139,11059
2140,7970
2141,5863
2142,5891
2143,4807
2144,4350
2145,9763
2146,19677
2147,5391
2148,6800
2149,7977
2150,6639
2151,6059
2152,5677
2153,4705
2154,9414
2155,8257
2156,5626
2157,11616
2158,7943
2159,5950
2160,12837
2161,9321
2162,11861
2163,7771
2164,8329
2165,6092
2166,6698
2167,17384
2168,11788
2169,7332
2170,6820
2171,5628
2172,6513
2173,5500
2174,12237
2175,6536
2176,6719
2177,8368
2178,6060
2179,8159
2180,9275
2181,8090
2182,9339
2183,5058
2184,7192
2185,7754
2186,11547
2187,9586
2188,8034
2189,5499
2190,8905
2191,7488
2192,0
2193,8481
2194,7951
2195,8170
2196,7583
2197,7422
2198,7140
2199,6931
2200,8964
2201,7351
2202,9672
2203,11083
2204,7120
2205,5254
2206,13189
2207,6512
2208,4147
2209,9741
2210,10596
2211,15487
2212,6087
2213,7502
2214,7432
2215,8890
2216,7240
2217,9970
2218,4019
2219,7950
2220,7273
2221,7090
2222,7592
2223,8537
2224,9498
2225,8005
2226,10732
2227,9587
2228,11038
2229,5886
2230,8577
2231,9839
2232,10485
2233,9616
2234,5014
2235,9586
2236,8740
2237,8737
2238,5942
2239,5179
2240,11244
2241,8698
2242,10326
2243,7996
2244,6936
2245,10498
2246,9027
2247,9218
2248,9585
2249,8188
2250,10685
2251,11421
2252,9991
2253,5966
2254,8272
2255,5019
2256,0
2257,9267
2258,6313
2259,10432
2260,6726
2261,7040
2262,7342
2263,11345
2264,5818
2265,7140
2266,6564
2267,9122
2268,5196
2269,8420
2270,8476
2271,7921
2272,9540
2273,7402
2274,6390
2275,6513
2276,6622
2277,13140
2278,10334
2279,9520
2280,14433
2281,7103
2282,6694
2283,8109
2284,9999
2285,14128
2286,9526
2287,10583
2288,9256
2289,9898
2290,8082
2291,6815
2292,6175
2293,7050
2294,4952
2295,6873
2296,9987
2297,18939
2298,8714
2299,6443
2300,9340
2301,5154
2302,7098
2303,5510
2304,10222
2305,7687
2306,7815
2307,16487
2308,15979
2309,6451
2310,8250
2311,4979
2312,5611
2313,6399
2314,9838
2315,6707
2316,5383
2317,7379
2318,6485
2319,8286
2320,9633
2321,4218
2322,8248
2323,10419
2324,8794
2325,6597
2326,6313
2327,9990
2328,6751
2329,11367
2330,5763
2331,6959
2332,8392
2333,7324
2334,6520
2335,6937
2336,9004
2337,11024
2338,12361
2339,6437
2340,5023
2341,6927
2342,7974
2343,5208
2344,8392
2345,7644
2346,15490
2347,9059
2348,7288
2349,8829
2350,6773
2351,10506
2352,7767
2353,16523
2354,8463
2355,7117
2356,6593
2357,4585
2358,8394
2359,22197
2360,4803
2361,6134
2362,11487
2363,7842
2364,9372
2365,10116
2366,7922
2367,5309
2368,6388
2369,12532
2370,7639
2371,8855
2372,9843
2373,6307
2374,9263
2375,8183
2376,4641
2377,10922
2378,10813
2379,6359
2380,8995
2381,8349
2382,5822
2383,10381
2384,7397
2385,8152
2386,5352
2387,6044
2388,8393
2389,0
2390,9597
2391,5070
2392,7875
2393,5475
2394,7465
2395,7004
2396,8759
2397,9039
2398,9962
2399,7217
2400,8385
2401,7269
2402,11402
2403,12534
2404,8128
2405,3536
2406,8337
2407,9040
2408,4645
2409,13268
2410,6997
2411,7524
2412,13361
2413,7839
2414,4865
2415,13314
2416,11849
2417,6613
2418,12581
2419,13154
2420,7863
2421,7529
2422,7438
2423,7272
2424,7884
2425,8502
2426,6191
2427,8864
2428,8938
2429,7469
2430,10562
2431,6760
2432,7589
2433,5798
2434,9289
2435,7818
2436,7366
2437,7851
2438,9511
2439,10966
2440,7082
2441,7230
2442,7754
2443,8308
2444,9235
2445,5262
2446,5243
2447,9161
2448,8080
2449,7710
2450,8914
2451,6850
2452,7656
2453,5759
2454,3751
2455,9436
2456,7678
2457,8683
2458,11351
2459,11163
2460,5846
2461,9822
2462,5617
2463,4138
2464,7845
2465,15228
2466,8589
2467,8332
2468,6799
2469,8036
2470,10570
2471,8737
2472,10516
2473,5852
2474,5951
2475,7656
2476,6741
2477,6729
2478,6800
2479,6854
2480,5801
2481,8648
2482,10171
2483,7508
2484,7520
2485,9532
2486,7514
2487,6239
2488,11128
2489,8673
2490,5990
2491,4728
2492,15005
2493,7600
2494,7430
2495,10376
2496,9884
2497,8481
2498,7227
